protocol,tool,run,time_hour,coverage
Bftpd,AFLNWE,5,19,338
Bftpd,AFLNWE,5,20,338
Bftpd,AFLNWE,5,21,338
Bftpd,AFLNWE,5,22,338
Bftpd,AFLNWE,5,23,343
Bftpd,AFLNWE,5,24,358
Bftpd,AFLNWE,6,0,8
Bftpd,AFLNWE,6,1,20
Bftpd,AFLNWE,6,2,80
Bftpd,AFLNWE,6,3,114
Bftpd,AFLNWE,6,4,131
Bftpd,AFLNWE,6,5,157
Bftpd,AFLNWE,6,6,180
Bftpd,AFLNWE,6,7,191
Bftpd,AFLNWE,6,8,210
Bftpd,AFLNWE,6,9,218
Bftpd,AFLNWE,6,10,226
Bftpd,AFLNWE,6,11,230
Bftpd,AFLNWE,6,12,230
Bftpd,AFLNWE,6,13,241
Bftpd,AFLNWE,6,14,256
Bftpd,AFLNWE,6,15,270
Bftpd,AFLNWE,6,16,286
Bftpd,AFLNWE,6,17,296
Bftpd,AFLNWE,6,18,296
Bftpd,AFLNWE,6,19,311
Bftpd,AFLNWE,6,20,311
Bftpd,AFLNWE,6,21,311
Bftpd,AFLNWE,6,22,311
Bftpd,AFLNWE,6,23,327
Bftpd,AFLNWE,6,24,342
Bftpd,AFLNWE,7,0,6
Bftpd,AFLNWE,7,1,59
Bftpd,AFLNWE,7,2,84
Bftpd,AFLNWE,7,3,119
Bftpd,AFLNWE,7,4,144
Bftpd,AFLNWE,7,5,178
Bftpd,AFLNWE,7,6,198
Bftpd,AFLNWE,7,7,212
Bftpd,AFLNWE,7,8,235
Bftpd,AFLNWE,7,9,261
Bftpd,AFLNWE,7,10,266
Bftpd,AFLNWE,7,11,277
Bftpd,AFLNWE,7,12,277
Bftpd,AFLNWE,7,13,277
Bftpd,AFLNWE,7,14,288
Bftpd,AFLNWE,7,15,302
Bftpd,AFLNWE,7,16,312
Bftpd,AFLNWE,7,17,312
Bftpd,AFLNWE,7,18,313
Bftpd,AFLNWE,7,19,313
Bftpd,AFLNWE,7,20,334
Bftpd,AFLNWE,7,21,334
Bftpd,AFLNWE,7,22,353
Bftpd,AFLNWE,7,23,368
Bftpd,AFLNWE,7,24,368
Bftpd,AFLNWE,8,0,0
Bftpd,AFLNWE,8,1,45
Bftpd,AFLNWE,8,2,70
Bftpd,AFLNWE,8,3,102
Bftpd,AFLNWE,8,4,123
Bftpd,AFLNWE,8,5,125
Bftpd,AFLNWE,8,6,125
Bftpd,AFLNWE,8,7,147
Bftpd,AFLNWE,8,8,157
Bftpd,AFLNWE,8,9,165
Bftpd,AFLNWE,8,10,187
Bftpd,AFLNWE,8,11,212
Bftpd,AFLNWE,8,12,220
Bftpd,AFLNWE,8,13,225
Bftpd,AFLNWE,8,14,239
Bftpd,AFLNWE,8,15,239
Bftpd,AFLNWE,8,16,249
Bftpd,AFLNWE,8,17,261
Bftpd,AFLNWE,8,18,275
Bftpd,AFLNWE,8,19,275
Bftpd,AFLNWE,8,20,275
Bftpd,AFLNWE,8,21,275
Bftpd,AFLNWE,8,22,280
Bftpd,AFLNWE,8,23,289
Bftpd,AFLNWE,8,24,310
Bftpd,AFLNWE,9,0,0
Bftpd,AFLNWE,9,1,35
Bftpd,AFLNWE,9,2,84
Bftpd,AFLNWE,9,3,118
Bftpd,AFLNWE,9,4,160
Bftpd,AFLNWE,9,5,187
Bftpd,AFLNWE,9,6,195
Bftpd,AFLNWE,9,7,197
Bftpd,AFLNWE,9,8,197
Bftpd,AFLNWE,9,9,220
Bftpd,AFLNWE,9,10,248
Bftpd,AFLNWE,9,11,282
Bftpd,AFLNWE,9,12,302
Bftpd,AFLNWE,9,13,325
Bftpd,AFLNWE,9,14,327
Bftpd,AFLNWE,9,15,327
Bftpd,AFLNWE,9,16,344
Bftpd,AFLNWE,9,17,355
Bftpd,AFLNWE,9,18,362
Bftpd,AFLNWE,9,19,371
Bftpd,AFLNWE,9,20,379
Bftpd,AFLNWE,9,21,399
Bftpd,AFLNWE,9,22,418
Bftpd,AFLNWE,9,23,428
Bftpd,AFLNWE,9,24,441
Bftpd,AFLNWE,10,0,6
Bftpd,AFLNWE,10,1,41
Bftpd,AFLNWE,10,2,85
Bftpd,AFLNWE,10,3,99
Bftpd,AFLNWE,10,4,139
Bftpd,AFLNWE,10,5,149
Bftpd,AFLNWE,10,6,173
Bftpd,AFLNWE,10,7,182
Bftpd,AFLNWE,10,8,205
Bftpd,AFLNWE,10,9,219
Bftpd,AFLNWE,10,10,219
Bftpd,AFLNWE,10,11,236
Bftpd,AFLNWE,10,12,240
Bftpd,AFLNWE,10,13,260
Bftpd,AFLNWE,10,14,268
Bftpd,AFLNWE,10,15,280
Bftpd,AFLNWE,10,16,280
Bftpd,AFLNWE,10,17,280
Bftpd,AFLNWE,10,18,280
Bftpd,AFLNWE,10,19,296
Bftpd,AFLNWE,10,20,320
Bftpd,AFLNWE,10,21,320
Bftpd,AFLNWE,10,22,337
Bftpd,AFLNWE,10,23,337
Bftpd,AFLNWE,10,24,337
Bftpd,SNPSFuzzer-tmp,1,0,0
Bftpd,SNPSFuzzer-tmp,1,1,144
Bftpd,SNPSFuzzer-tmp,1,2,245
Bftpd,SNPSFuzzer-tmp,1,3,334
Bftpd,SNPSFuzzer-tmp,1,4,395
Bftpd,SNPSFuzzer-tmp,1,5,446
Bftpd,SNPSFuzzer-tmp,1,6,487
Bftpd,SNPSFuzzer-tmp,1,7,517
Bftpd,SNPSFuzzer-tmp,1,8,542
Bftpd,SNPSFuzzer-tmp,1,9,558
Bftpd,SNPSFuzzer-tmp,1,10,560
Bftpd,SNPSFuzzer-tmp,1,11,578
Bftpd,SNPSFuzzer-tmp,1,12,581
Bftpd,SNPSFuzzer-tmp,1,13,581
Bftpd,SNPSFuzzer-tmp,1,14,584
Bftpd,SNPSFuzzer-tmp,1,15,584
Bftpd,SNPSFuzzer-tmp,1,16,584
Bftpd,SNPSFuzzer-tmp,1,17,590
Bftpd,SNPSFuzzer-tmp,1,18,595
Bftpd,SNPSFuzzer-tmp,1,19,595
Bftpd,SNPSFuzzer-tmp,1,20,595
Bftpd,SNPSFuzzer-tmp,1,21,606
Bftpd,SNPSFuzzer-tmp,1,22,611
Bftpd,SNPSFuzzer-tmp,1,23,629
Bftpd,SNPSFuzzer-tmp,1,24,640
Bftpd,SNPSFuzzer-tmp,2,0,9
Bftpd,SNPSFuzzer-tmp,2,1,153
Bftpd,SNPSFuzzer-tmp,2,2,273
Bftpd,SNPSFuzzer-tmp,2,3,358
Bftpd,SNPSFuzzer-tmp,2,4,417
Bftpd,SNPSFuzzer-tmp,2,5,466
Bftpd,SNPSFuzzer-tmp,2,6,509
Bftpd,SNPSFuzzer-tmp,2,7,540
Bftpd,SNPSFuzzer-tmp,2,8,554
Bftpd,SNPSFuzzer-tmp,2,9,575
Bftpd,SNPSFuzzer-tmp,2,10,582
Bftpd,SNPSFuzzer-tmp,2,11,594
Bftpd,SNPSFuzzer-tmp,2,12,599
Bftpd,SNPSFuzzer-tmp,2,13,603
Bftpd,SNPSFuzzer-tmp,2,14,614
Bftpd,SNPSFuzzer-tmp,2,15,614
Bftpd,SNPSFuzzer-tmp,2,16,633
Bftpd,SNPSFuzzer-tmp,2,17,633
Bftpd,SNPSFuzzer-tmp,2,18,633
Bftpd,SNPSFuzzer-tmp,2,19,638
Bftpd,SNPSFuzzer-tmp,2,20,644
Bftpd,SNPSFuzzer-tmp,2,21,645
Bftpd,SNPSFuzzer-tmp,2,22,646
Bftpd,SNPSFuzzer-tmp,2,23,651
Bftpd,SNPSFuzzer-tmp,2,24,651
Bftpd,SNPSFuzzer-tmp,3,0,11
Bftpd,SNPSFuzzer-tmp,3,1,173
Bftpd,SNPSFuzzer-tmp,3,2,294
Bftpd,SNPSFuzzer-tmp,3,3,371
Bftpd,SNPSFuzzer-tmp,3,4,434
Bftpd,SNPSFuzzer-tmp,3,5,479
Bftpd,SNPSFuzzer-tmp,3,6,507
Bftpd,SNPSFuzzer-tmp,3,7,537
Bftpd,SNPSFuzzer-tmp,3,8,553
Bftpd,SNPSFuzzer-tmp,3,9,574
Bftpd,SNPSFuzzer-tmp,3,10,578
Bftpd,SNPSFuzzer-tmp,3,11,601
Bftpd,SNPSFuzzer-tmp,3,12,601
Bftpd,SNPSFuzzer-tmp,3,13,609
Bftpd,SNPSFuzzer-tmp,3,14,620
Bftpd,SNPSFuzzer-tmp,3,15,620
Bftpd,SNPSFuzzer-tmp,3,16,630
Bftpd,SNPSFuzzer-tmp,3,17,630
Bftpd,SNPSFuzzer-tmp,3,18,644
Bftpd,SNPSFuzzer-tmp,3,19,646
Bftpd,SNPSFuzzer-tmp,3,20,646
Bftpd,SNPSFuzzer-tmp,3,21,646
Bftpd,SNPSFuzzer-tmp,3,22,654
Bftpd,SNPSFuzzer-tmp,3,23,654
Bftpd,SNPSFuzzer-tmp,3,24,654
Bftpd,SNPSFuzzer-tmp,4,0,0
Bftpd,SNPSFuzzer-tmp,4,1,145
Bftpd,SNPSFuzzer-tmp,4,2,274
Bftpd,SNPSFuzzer-tmp,4,3,354
Bftpd,SNPSFuzzer-tmp,4,4,425
Bftpd,SNPSFuzzer-tmp,4,5,474
Bftpd,SNPSFuzzer-tmp,4,6,502
Bftpd,SNPSFuzzer-tmp,4,7,529
Bftpd,SNPSFuzzer-tmp,4,8,556
Bftpd,SNPSFuzzer-tmp,4,9,570
Bftpd,SNPSFuzzer-tmp,4,10,592
Bftpd,SNPSFuzzer-tmp,4,11,609
Bftpd,SNPSFuzzer-tmp,4,12,624
Bftpd,SNPSFuzzer-tmp,4,13,626
Bftpd,SNPSFuzzer-tmp,4,14,626
Bftpd,SNPSFuzzer-tmp,4,15,626
Bftpd,SNPSFuzzer-tmp,4,16,631
Bftpd,SNPSFuzzer-tmp,4,17,639
Bftpd,SNPSFuzzer-tmp,4,18,639
Bftpd,SNPSFuzzer-tmp,4,19,641
Bftpd,SNPSFuzzer-tmp,4,20,644
Bftpd,SNPSFuzzer-tmp,4,21,644
Bftpd,SNPSFuzzer-tmp,4,22,656
Bftpd,SNPSFuzzer-tmp,4,23,660
Bftpd,SNPSFuzzer-tmp,4,24,672
Bftpd,SNPSFuzzer-tmp,5,0,0
Bftpd,SNPSFuzzer-tmp,5,1,162
Bftpd,SNPSFuzzer-tmp,5,2,290
Bftpd,SNPSFuzzer-tmp,5,3,385
Bftpd,SNPSFuzzer-tmp,5,4,440
Bftpd,SNPSFuzzer-tmp,5,5,485
Bftpd,SNPSFuzzer-tmp,5,6,518
Bftpd,SNPSFuzzer-tmp,5,7,549
Bftpd,SNPSFuzzer-tmp,5,8,575
Bftpd,SNPSFuzzer-tmp,5,9,584
Bftpd,SNPSFuzzer-tmp,5,10,597
Bftpd,SNPSFuzzer-tmp,5,11,597
Bftpd,SNPSFuzzer-tmp,5,12,616
Bftpd,SNPSFuzzer-tmp,5,13,618
Bftpd,SNPSFuzzer-tmp,5,14,623
Bftpd,SNPSFuzzer-tmp,5,15,625
Bftpd,SNPSFuzzer-tmp,5,16,637
Bftpd,SNPSFuzzer-tmp,5,17,637
Bftpd,SNPSFuzzer-tmp,5,18,640
Bftpd,SNPSFuzzer-tmp,5,19,641
Bftpd,SNPSFuzzer-tmp,5,20,641
Bftpd,SNPSFuzzer-tmp,5,21,656
Bftpd,SNPSFuzzer-tmp,5,22,656
Bftpd,SNPSFuzzer-tmp,5,23,664
Bftpd,SNPSFuzzer-tmp,5,24,668
Bftpd,SNPSFuzzer-tmp,6,0,10
Bftpd,SNPSFuzzer-tmp,6,1,159
Bftpd,SNPSFuzzer-tmp,6,2,268
Bftpd,SNPSFuzzer-tmp,6,3,362
Bftpd,SNPSFuzzer-tmp,6,4,428
Bftpd,SNPSFuzzer-tmp,6,5,464
Bftpd,SNPSFuzzer-tmp,6,6,495
Bftpd,SNPSFuzzer-tmp,6,7,525
Bftpd,SNPSFuzzer-tmp,6,8,553
Bftpd,SNPSFuzzer-tmp,6,9,563
Bftpd,SNPSFuzzer-tmp,6,10,563
Bftpd,SNPSFuzzer-tmp,6,11,577
Bftpd,SNPSFuzzer-tmp,6,12,577
Bftpd,SNPSFuzzer-tmp,6,13,577
Bftpd,SNPSFuzzer-tmp,6,14,577
Bftpd,SNPSFuzzer-tmp,6,15,587
Bftpd,SNPSFuzzer-tmp,6,16,591
Bftpd,SNPSFuzzer-tmp,6,17,592
Bftpd,SNPSFuzzer-tmp,6,18,606
Bftpd,SNPSFuzzer-tmp,6,19,613
Bftpd,SNPSFuzzer-tmp,6,20,628
Bftpd,SNPSFuzzer-tmp,6,21,628
Bftpd,SNPSFuzzer-tmp,6,22,629
Bftpd,SNPSFuzzer-tmp,6,23,629
Bftpd,SNPSFuzzer-tmp,6,24,629
Bftpd,SNPSFuzzer-tmp,7,0,0
Bftpd,SNPSFuzzer-tmp,7,1,160
Bftpd,SNPSFuzzer-tmp,7,2,274
Bftpd,SNPSFuzzer-tmp,7,3,364
Bftpd,SNPSFuzzer-tmp,7,4,433
Bftpd,SNPSFuzzer-tmp,7,5,498
Bftpd,SNPSFuzzer-tmp,7,6,531
Bftpd,SNPSFuzzer-tmp,7,7,551
Bftpd,SNPSFuzzer-tmp,7,8,574
Bftpd,SNPSFuzzer-tmp,7,9,583
Bftpd,SNPSFuzzer-tmp,7,10,607
Bftpd,SNPSFuzzer-tmp,7,11,614
Bftpd,SNPSFuzzer-tmp,7,12,617
Bftpd,SNPSFuzzer-tmp,7,13,619
Bftpd,SNPSFuzzer-tmp,7,14,630
Bftpd,SNPSFuzzer-tmp,7,15,633
Bftpd,SNPSFuzzer-tmp,7,16,633
Bftpd,SNPSFuzzer-tmp,7,17,649
Bftpd,SNPSFuzzer-tmp,7,18,649
Bftpd,SNPSFuzzer-tmp,7,19,651
Bftpd,SNPSFuzzer-tmp,7,20,658
Bftpd,SNPSFuzzer-tmp,7,21,658
Bftpd,SNPSFuzzer-tmp,7,22,664
Bftpd,SNPSFuzzer-tmp,7,23,664
Bftpd,SNPSFuzzer-tmp,7,24,671
Bftpd,SNPSFuzzer-tmp,8,0,0
Bftpd,SNPSFuzzer-tmp,8,1,160
Bftpd,SNPSFuzzer-tmp,8,2,283
Bftpd,SNPSFuzzer-tmp,8,3,375
Bftpd,SNPSFuzzer-tmp,8,4,441
Bftpd,SNPSFuzzer-tmp,8,5,486
Bftpd,SNPSFuzzer-tmp,8,6,518
Bftpd,SNPSFuzzer-tmp,8,7,556
Bftpd,SNPSFuzzer-tmp,8,8,571
Bftpd,SNPSFuzzer-tmp,8,9,579
Bftpd,SNPSFuzzer-tmp,8,10,596
Bftpd,SNPSFuzzer-tmp,8,11,600
Bftpd,SNPSFuzzer-tmp,8,12,600
Bftpd,SNPSFuzzer-tmp,8,13,600
Bftpd,SNPSFuzzer-tmp,8,14,600
Bftpd,SNPSFuzzer-tmp,8,15,604
Bftpd,SNPSFuzzer-tmp,8,16,609
Bftpd,SNPSFuzzer-tmp,8,17,619
Bftpd,SNPSFuzzer-tmp,8,18,626
Bftpd,SNPSFuzzer-tmp,8,19,627
Bftpd,SNPSFuzzer-tmp,8,20,627
Bftpd,SNPSFuzzer-tmp,8,21,633
Bftpd,SNPSFuzzer-tmp,8,22,644
Bftpd,SNPSFuzzer-tmp,8,23,647
Bftpd,SNPSFuzzer-tmp,8,24,647
Bftpd,SNPSFuzzer-tmp,9,0,0
Bftpd,SNPSFuzzer-tmp,9,1,143
Bftpd,SNPSFuzzer-tmp,9,2,263
Bftpd,SNPSFuzzer-tmp,9,3,352
Bftpd,SNPSFuzzer-tmp,9,4,420
Bftpd,SNPSFuzzer-tmp,9,5,467
Bftpd,SNPSFuzzer-tmp,9,6,514
Bftpd,SNPSFuzzer-tmp,9,7,537
Bftpd,SNPSFuzzer-tmp,9,8,565
Bftpd,SNPSFuzzer-tmp,9,9,581
Bftpd,SNPSFuzzer-tmp,9,10,588
Bftpd,SNPSFuzzer-tmp,9,11,602
Bftpd,SNPSFuzzer-tmp,9,12,613
Bftpd,SNPSFuzzer-tmp,9,13,622
Bftpd,SNPSFuzzer-tmp,9,14,627
Bftpd,SNPSFuzzer-tmp,9,15,631
Bftpd,SNPSFuzzer-tmp,9,16,654
Bftpd,SNPSFuzzer-tmp,9,17,666
Bftpd,SNPSFuzzer-tmp,9,18,674
Bftpd,SNPSFuzzer-tmp,9,19,677
Bftpd,SNPSFuzzer-tmp,9,20,687
Bftpd,SNPSFuzzer-tmp,9,21,693
Bftpd,SNPSFuzzer-tmp,9,22,695
Bftpd,SNPSFuzzer-tmp,9,23,695
Bftpd,SNPSFuzzer-tmp,9,24,695
Bftpd,SNPSFuzzer-tmp,10,0,0
Bftpd,SNPSFuzzer-tmp,10,1,156
Bftpd,SNPSFuzzer-tmp,10,2,267
Bftpd,SNPSFuzzer-tmp,10,3,364
Bftpd,SNPSFuzzer-tmp,10,4,428
Bftpd,SNPSFuzzer-tmp,10,5,466
Bftpd,SNPSFuzzer-tmp,10,6,501
Bftpd,SNPSFuzzer-tmp,10,7,520
Bftpd,SNPSFuzzer-tmp,10,8,545
Bftpd,SNPSFuzzer-tmp,10,9,563
Bftpd,SNPSFuzzer-tmp,10,10,583
Bftpd,SNPSFuzzer-tmp,10,11,586
Bftpd,SNPSFuzzer-tmp,10,12,593
Bftpd,SNPSFuzzer-tmp,10,13,593
Bftpd,SNPSFuzzer-tmp,10,14,604
Bftpd,SNPSFuzzer-tmp,10,15,612
Bftpd,SNPSFuzzer-tmp,10,16,619
Bftpd,SNPSFuzzer-tmp,10,17,622
Bftpd,SNPSFuzzer-tmp,10,18,628
Bftpd,SNPSFuzzer-tmp,10,19,643
Bftpd,SNPSFuzzer-tmp,10,20,643
Bftpd,SNPSFuzzer-tmp,10,21,646
Bftpd,SNPSFuzzer-tmp,10,22,646
Bftpd,SNPSFuzzer-tmp,10,23,646
Bftpd,SNPSFuzzer-tmp,10,24,648
Bftpd,SNPSFuzzer,1,0,7
Bftpd,SNPSFuzzer,1,1,162
Bftpd,SNPSFuzzer,1,2,278
Bftpd,SNPSFuzzer,1,3,365
Bftpd,SNPSFuzzer,1,4,429
Bftpd,SNPSFuzzer,1,5,483
Bftpd,SNPSFuzzer,1,6,514
Bftpd,SNPSFuzzer,1,7,552
Bftpd,SNPSFuzzer,1,8,572
Bftpd,SNPSFuzzer,1,9,595
Bftpd,SNPSFuzzer,1,10,601
Bftpd,SNPSFuzzer,1,11,617
Bftpd,SNPSFuzzer,1,12,630
Bftpd,SNPSFuzzer,1,13,640
Bftpd,SNPSFuzzer,1,14,640
Bftpd,SNPSFuzzer,1,15,646
Bftpd,SNPSFuzzer,1,16,646
Bftpd,SNPSFuzzer,1,17,648
Bftpd,SNPSFuzzer,1,18,657
Bftpd,SNPSFuzzer,1,19,665
Bftpd,SNPSFuzzer,1,20,667
Bftpd,SNPSFuzzer,1,21,667
Bftpd,SNPSFuzzer,1,22,673
Bftpd,SNPSFuzzer,1,23,675
Bftpd,SNPSFuzzer,1,24,675
Bftpd,SNPSFuzzer,2,0,5
Bftpd,SNPSFuzzer,2,1,162
Bftpd,SNPSFuzzer,2,2,286
Bftpd,SNPSFuzzer,2,3,369
Bftpd,SNPSFuzzer,2,4,418
Bftpd,SNPSFuzzer,2,5,471
Bftpd,SNPSFuzzer,2,6,513
Bftpd,SNPSFuzzer,2,7,533
Bftpd,SNPSFuzzer,2,8,551
Bftpd,SNPSFuzzer,2,9,586
Bftpd,SNPSFuzzer,2,10,598
Bftpd,SNPSFuzzer,2,11,614
Bftpd,SNPSFuzzer,2,12,620
Bftpd,SNPSFuzzer,2,13,620
Bftpd,SNPSFuzzer,2,14,625
Bftpd,SNPSFuzzer,2,15,628
Bftpd,SNPSFuzzer,2,16,630
Bftpd,SNPSFuzzer,2,17,632
Bftpd,SNPSFuzzer,2,18,637
Bftpd,SNPSFuzzer,2,19,639
Bftpd,SNPSFuzzer,2,20,639
Bftpd,SNPSFuzzer,2,21,644
Bftpd,SNPSFuzzer,2,22,644
Bftpd,SNPSFuzzer,2,23,644
Bftpd,SNPSFuzzer,2,24,650
Bftpd,SNPSFuzzer,3,0,3
Bftpd,SNPSFuzzer,3,1,160
Bftpd,SNPSFuzzer,3,2,269
Bftpd,SNPSFuzzer,3,3,354
Bftpd,SNPSFuzzer,3,4,420
Bftpd,SNPSFuzzer,3,5,462
Bftpd,SNPSFuzzer,3,6,497
Bftpd,SNPSFuzzer,3,7,532
Bftpd,SNPSFuzzer,3,8,564
Bftpd,SNPSFuzzer,3,9,580
Bftpd,SNPSFuzzer,3,10,599
Bftpd,SNPSFuzzer,3,11,599
Bftpd,SNPSFuzzer,3,12,612
Bftpd,SNPSFuzzer,3,13,615
Bftpd,SNPSFuzzer,3,14,623
Bftpd,SNPSFuzzer,3,15,626
Bftpd,SNPSFuzzer,3,16,638
Bftpd,SNPSFuzzer,3,17,638
Bftpd,SNPSFuzzer,3,18,645
Bftpd,SNPSFuzzer,3,19,646
Bftpd,SNPSFuzzer,3,20,647
Bftpd,SNPSFuzzer,3,21,648
Bftpd,SNPSFuzzer,3,22,648
Bftpd,SNPSFuzzer,3,23,650
Bftpd,SNPSFuzzer,3,24,651
Bftpd,SNPSFuzzer,4,0,1
Bftpd,SNPSFuzzer,4,1,159
Bftpd,SNPSFuzzer,4,2,281
Bftpd,SNPSFuzzer,4,3,376
Bftpd,SNPSFuzzer,4,4,437
Bftpd,SNPSFuzzer,4,5,494
Bftpd,SNPSFuzzer,4,6,527
Bftpd,SNPSFuzzer,4,7,561
Bftpd,SNPSFuzzer,4,8,589
Bftpd,SNPSFuzzer,4,9,596
Bftpd,SNPSFuzzer,4,10,611
Bftpd,SNPSFuzzer,4,11,619
Bftpd,SNPSFuzzer,4,12,624
Bftpd,SNPSFuzzer,4,13,639
Bftpd,SNPSFuzzer,4,14,641
Bftpd,SNPSFuzzer,4,15,642
Bftpd,SNPSFuzzer,4,16,646
Bftpd,SNPSFuzzer,4,17,654
Bftpd,SNPSFuzzer,4,18,656
Bftpd,SNPSFuzzer,4,19,666
Bftpd,SNPSFuzzer,4,20,671
Bftpd,SNPSFuzzer,4,21,671
Bftpd,SNPSFuzzer,4,22,671
Bftpd,SNPSFuzzer,4,23,671
Bftpd,SNPSFuzzer,4,24,676
Bftpd,SNPSFuzzer,5,0,0
Bftpd,SNPSFuzzer,5,1,172
Bftpd,SNPSFuzzer,5,2,293
Bftpd,SNPSFuzzer,5,3,383
Bftpd,SNPSFuzzer,5,4,458
Bftpd,SNPSFuzzer,5,5,524
Bftpd,SNPSFuzzer,5,6,569
Bftpd,SNPSFuzzer,5,7,605
Bftpd,SNPSFuzzer,5,8,630
Bftpd,SNPSFuzzer,5,9,647
Bftpd,SNPSFuzzer,5,10,659
Bftpd,SNPSFuzzer,5,11,665
Bftpd,SNPSFuzzer,5,12,670
Bftpd,SNPSFuzzer,5,13,670
Bftpd,SNPSFuzzer,5,14,676
Bftpd,SNPSFuzzer,5,15,676
Bftpd,SNPSFuzzer,5,16,681
Bftpd,SNPSFuzzer,5,17,684
Bftpd,SNPSFuzzer,5,18,688
Bftpd,SNPSFuzzer,5,19,688
Bftpd,SNPSFuzzer,5,20,709
Bftpd,SNPSFuzzer,5,21,719
Bftpd,SNPSFuzzer,5,22,719
Bftpd,SNPSFuzzer,5,23,723
Bftpd,SNPSFuzzer,5,24,723
Bftpd,SNPSFuzzer,6,0,0
Bftpd,SNPSFuzzer,6,1,149
Bftpd,SNPSFuzzer,6,2,269
Bftpd,SNPSFuzzer,6,3,354
Bftpd,SNPSFuzzer,6,4,428
Bftpd,SNPSFuzzer,6,5,485
Bftpd,SNPSFuzzer,6,6,533
Bftpd,SNPSFuzzer,6,7,559
Bftpd,SNPSFuzzer,6,8,585
Bftpd,SNPSFuzzer,6,9,608
Bftpd,SNPSFuzzer,6,10,619
Bftpd,SNPSFuzzer,6,11,626
Bftpd,SNPSFuzzer,6,12,645
Bftpd,SNPSFuzzer,6,13,654
Bftpd,SNPSFuzzer,6,14,664
Bftpd,SNPSFuzzer,6,15,664
Bftpd,SNPSFuzzer,6,16,664
Bftpd,SNPSFuzzer,6,17,664
Bftpd,SNPSFuzzer,6,18,666
Bftpd,SNPSFuzzer,6,19,666
Bftpd,SNPSFuzzer,6,20,668
Bftpd,SNPSFuzzer,6,21,668
Bftpd,SNPSFuzzer,6,22,668
Bftpd,SNPSFuzzer,6,23,674
Bftpd,SNPSFuzzer,6,24,679
Bftpd,SNPSFuzzer,7,0,0
Bftpd,SNPSFuzzer,7,1,151
Bftpd,SNPSFuzzer,7,2,262
Bftpd,SNPSFuzzer,7,3,349
Bftpd,SNPSFuzzer,7,4,421
Bftpd,SNPSFuzzer,7,5,478
Bftpd,SNPSFuzzer,7,6,515
Bftpd,SNPSFuzzer,7,7,539
Bftpd,SNPSFuzzer,7,8,564
Bftpd,SNPSFuzzer,7,9,577
Bftpd,SNPSFuzzer,7,10,589
Bftpd,SNPSFuzzer,7,11,608
Bftpd,SNPSFuzzer,7,12,622
Bftpd,SNPSFuzzer,7,13,631
Bftpd,SNPSFuzzer,7,14,631
Bftpd,SNPSFuzzer,7,15,637
Bftpd,SNPSFuzzer,7,16,647
Bftpd,SNPSFuzzer,7,17,649
Bftpd,SNPSFuzzer,7,18,660
Bftpd,SNPSFuzzer,7,19,670
Bftpd,SNPSFuzzer,7,20,683
Bftpd,SNPSFuzzer,7,21,686
Bftpd,SNPSFuzzer,7,22,692
Bftpd,SNPSFuzzer,7,23,702
Bftpd,SNPSFuzzer,7,24,706
Bftpd,SNPSFuzzer,8,0,0
Bftpd,SNPSFuzzer,8,1,154
Bftpd,SNPSFuzzer,8,2,273
Bftpd,SNPSFuzzer,8,3,355
Bftpd,SNPSFuzzer,8,4,422
Bftpd,SNPSFuzzer,8,5,480
Bftpd,SNPSFuzzer,8,6,507
Bftpd,SNPSFuzzer,8,7,546
Bftpd,SNPSFuzzer,8,8,577
Bftpd,SNPSFuzzer,8,9,593
Bftpd,SNPSFuzzer,8,10,610
Bftpd,SNPSFuzzer,8,11,622
Bftpd,SNPSFuzzer,8,12,638
Bftpd,SNPSFuzzer,8,13,652
Bftpd,SNPSFuzzer,8,14,652
Bftpd,SNPSFuzzer,8,15,660
Bftpd,SNPSFuzzer,8,16,663
Bftpd,SNPSFuzzer,8,17,667
Bftpd,SNPSFuzzer,8,18,667
Bftpd,SNPSFuzzer,8,19,680
Bftpd,SNPSFuzzer,8,20,689
Bftpd,SNPSFuzzer,8,21,689
Bftpd,SNPSFuzzer,8,22,689
Bftpd,SNPSFuzzer,8,23,689
Bftpd,SNPSFuzzer,8,24,693
Bftpd,SNPSFuzzer,9,0,1
Bftpd,SNPSFuzzer,9,1,166
Bftpd,SNPSFuzzer,9,2,288
Bftpd,SNPSFuzzer,9,3,383
Bftpd,SNPSFuzzer,9,4,453
Bftpd,SNPSFuzzer,9,5,496
Bftpd,SNPSFuzzer,9,6,535
Bftpd,SNPSFuzzer,9,7,572
Bftpd,SNPSFuzzer,9,8,595
Bftpd,SNPSFuzzer,9,9,617
Bftpd,SNPSFuzzer,9,10,629
Bftpd,SNPSFuzzer,9,11,635
Bftpd,SNPSFuzzer,9,12,643
Bftpd,SNPSFuzzer,9,13,652
Bftpd,SNPSFuzzer,9,14,654
Bftpd,SNPSFuzzer,9,15,658
Bftpd,SNPSFuzzer,9,16,658
Bftpd,SNPSFuzzer,9,17,668
Bftpd,SNPSFuzzer,9,18,669
Bftpd,SNPSFuzzer,9,19,681
Bftpd,SNPSFuzzer,9,20,692
Bftpd,SNPSFuzzer,9,21,694
Bftpd,SNPSFuzzer,9,22,694
Bftpd,SNPSFuzzer,9,23,694
Bftpd,SNPSFuzzer,9,24,694
Bftpd,SNPSFuzzer,10,0,0
